source,game_id,is_goal,home_team,away_team,home_team_skaters,away_team_skaters,player_name,position,player_team,goalie_name,goalie_team,game_time,x_ft,y_ft,dist_ft,angle_deg,shot_type,period
PWHL,238,0,MTL,TOR,5,5,Marie-Philip Poulin,F,MTL,Elaine Chuli,TOR,3276.0,65.0,19.833333,31.1,39.6,Wrist,3
PWHL,238,0,MTL,TOR,5,5,Erin Ambrose,D,MTL,Elaine Chuli,TOR,3289.0,74.0,35.04386,38.1,66.8,Snap,3
PWHL,238,0,MTL,TOR,5,5,Natalie Spooner,F,TOR,Ann-Renée Desbiens,MTL,3420.0,78.0,-6.114035,12.6,29.1,Backhand,3
PWHL,238,0,MTL,TOR,5,5,Hayley Scamurra,F,MTL,Elaine Chuli,TOR,3527.0,51.0,-29.078947,47.8,37.4,Snap,3
PWHL,239,0,VAN,MIN,5,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,31.0,74.0,-11.780702,19.1,38.1,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,60.0,71.666667,16.850877,24.2,44.2,Snap,1
PWHL,239,1,VAN,MIN,5,5,Abby Hustler,F,MIN,Emerance Maschmeyer,VAN,78.0,56.666667,6.710526,33.0,11.7,Snap,1
PWHL,239,0,VAN,MIN,5,5,Hannah Miller,F,VAN,Maddie Rooney,MIN,108.0,73.666667,-4.324561,15.9,15.8,Wrist,1
PWHL,239,1,VAN,MIN,5,5,Izzy Daniel,F,VAN,Maddie Rooney,MIN,194.0,76.333333,-8.798246,15.4,34.8,Backhand,1
PWHL,239,0,VAN,MIN,5,5,Ashton Bell,D,VAN,Maddie Rooney,MIN,200.0,37.333333,25.5,57.6,26.3,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Mae Batherson,D,MIN,Emerance Maschmeyer,VAN,268.0,33.666667,5.219298,55.6,5.4,Default,1
PWHL,239,0,VAN,MIN,4,5,Taylor Heise,F,MIN,Emerance Maschmeyer,VAN,283.0,79.0,-1.938596,10.2,11.0,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Mae Batherson,D,MIN,Emerance Maschmeyer,VAN,326.0,54.333333,18.342105,39.2,27.9,Slap,1
PWHL,239,0,VAN,MIN,5,5,Izzy Daniel,F,VAN,Maddie Rooney,MIN,391.0,67.0,13.570175,25.8,31.7,Default,1
PWHL,239,0,VAN,MIN,4,5,Grace Zumwinkle,F,MIN,Emerance Maschmeyer,VAN,460.0,48.0,-23.710526,47.4,30.0,Default,1
PWHL,239,0,VAN,MIN,4,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,492.0,53.333333,-7.008772,36.3,11.1,Default,1
PWHL,239,0,VAN,MIN,4,5,Grace Zumwinkle,F,MIN,Emerance Maschmeyer,VAN,495.0,36.0,-22.219298,57.5,22.7,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,496.0,77.0,-0.745614,12.0,3.6,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,498.0,80.333333,-0.447368,8.7,3.0,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Emma Greco,D,VAN,Maddie Rooney,MIN,533.0,60.333333,3.429825,28.9,6.8,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Klára Hymlárová,F,MIN,Emerance Maschmeyer,VAN,574.0,50.0,5.815789,39.4,8.5,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Michela Cava,F,VAN,Maddie Rooney,MIN,596.0,75.666667,29.973684,32.8,66.0,Wrist,1
PWHL,239,0,VAN,MIN,4,5,Jenn Gardiner,F,VAN,Maddie Rooney,MIN,695.0,83.0,8.5,10.4,54.8,Snap,1
PWHL,239,0,VAN,MIN,4,5,Claire Thompson,D,VAN,Maddie Rooney,MIN,709.0,88.666667,-30.570175,30.6,89.4,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Hannah Miller,F,VAN,Maddie Rooney,MIN,732.0,76.333333,-24.307018,27.4,62.5,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Michelle Karvinen,F,VAN,Maddie Rooney,MIN,738.0,79.333333,2.236842,9.9,13.0,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Darcie Lappan,F,VAN,Maddie Rooney,MIN,799.0,80.666667,-20.429825,22.1,67.8,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Brooke McQuigge,F,VAN,Maddie Rooney,MIN,801.0,80.0,-0.745614,9.0,4.7,Backhand,1
PWHL,239,0,VAN,MIN,5,5,Claire Thompson,D,VAN,Maddie Rooney,MIN,876.0,42.333333,3.72807,46.8,4.6,Slap,1
PWHL,239,0,VAN,MIN,5,5,Sydney Bard,D,VAN,Maddie Rooney,MIN,900.0,40.333333,32.95614,58.8,34.1,Slap,1
PWHL,239,0,VAN,MIN,5,5,Kendall Coyne Schofield,F,MIN,Emerance Maschmeyer,VAN,1139.0,59.333333,-25.5,39.1,40.7,Slap,1
PWHL,239,0,VAN,MIN,5,5,Grace Zumwinkle,F,MIN,Emerance Maschmeyer,VAN,1153.0,43.0,14.763158,48.3,17.8,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Abby Boreen,F,VAN,Maddie Rooney,MIN,1162.0,65.333333,-7.903509,25.0,18.5,Wrist,1
PWHL,239,0,VAN,MIN,5,5,Sophie Jaques,D,VAN,Maddie Rooney,MIN,1254.0,83.0,-20.429825,21.3,73.6,Default,2
PWHL,239,0,VAN,MIN,5,4,Hannah Miller,F,VAN,Maddie Rooney,MIN,1518.0,44.333333,-5.815789,45.0,7.4,Snap,2
PWHL,239,0,VAN,MIN,5,4,Abby Boreen,F,VAN,Maddie Rooney,MIN,1540.0,67.0,-24.307018,32.8,47.9,Wrist,2
PWHL,239,0,VAN,MIN,5,4,Jenn Gardiner,F,VAN,Maddie Rooney,MIN,1547.0,72.0,23.412281,28.9,54.0,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Tereza Vanišová,F,VAN,Maddie Rooney,MIN,1610.0,45.666667,14.464912,45.7,18.5,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Katy Knoll,F,MIN,Emerance Maschmeyer,VAN,1654.0,57.0,-20.72807,38.1,32.9,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Brooke Becker,D,MIN,Emerance Maschmeyer,VAN,1680.0,41.0,24.008772,53.7,26.6,Slap,2
PWHL,239,0,VAN,MIN,5,5,Hannah Miller,F,VAN,Maddie Rooney,MIN,1761.0,46.333333,4.921053,42.9,6.6,Snap,2
PWHL,239,0,VAN,MIN,5,5,Britta Curl-Salemme,F,MIN,Emerance Maschmeyer,VAN,1860.0,79.666667,5.815789,11.0,31.9,Backhand,2
PWHL,239,0,VAN,MIN,5,5,Michelle Karvinen,F,VAN,Maddie Rooney,MIN,1974.0,41.333333,-1.640351,47.7,2.0,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Sophie Jaques,D,VAN,Maddie Rooney,MIN,1990.0,37.333333,18.04386,54.7,19.3,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Mae Batherson,D,MIN,Emerance Maschmeyer,VAN,2073.0,72.666667,27.289474,31.8,59.1,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Katy Knoll,F,MIN,Emerance Maschmeyer,VAN,2123.0,70.666667,4.622807,18.9,14.2,Wrist,2
PWHL,239,0,VAN,MIN,5,5,Natalie Buchbinder,D,MIN,Emerance Maschmeyer,VAN,2420.0,41.0,30.27193,56.7,32.2,Default,3
PWHL,239,0,VAN,MIN,5,5,Abby Boreen,F,VAN,Maddie Rooney,MIN,2528.0,82.0,2.535088,7.4,19.9,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Peyton Anderson,F,MIN,Emerance Maschmeyer,VAN,2546.0,68.666667,-22.219298,30.1,47.5,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Lee Stecklein,D,MIN,Emerance Maschmeyer,VAN,2583.0,88.666667,6.412281,6.4,87.0,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Denisa Křížová,F,MIN,Emerance Maschmeyer,VAN,2601.0,78.666667,-18.640351,21.3,61.0,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Katie Chan,F,VAN,Maddie Rooney,MIN,2616.0,73.333333,-7.008772,17.2,24.1,Backhand,3
PWHL,239,0,VAN,MIN,5,5,Taylor Heise,F,MIN,Emerance Maschmeyer,VAN,2665.0,36.666667,22.815789,57.1,23.6,Snap,3
PWHL,239,0,VAN,MIN,5,5,Kelly Pannek,F,MIN,Emerance Maschmeyer,VAN,2669.0,81.0,5.815789,9.9,36.0,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Sophie Jaques,D,VAN,Maddie Rooney,MIN,2831.0,73.333333,-7.307018,17.3,25.0,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Abby Boreen,F,VAN,Maddie Rooney,MIN,2870.0,80.0,-10.587719,13.9,49.6,Backhand,3
PWHL,239,0,VAN,MIN,5,5,Lee Stecklein,D,MIN,Emerance Maschmeyer,VAN,3001.0,34.333333,-31.464912,63.1,29.9,Wrist,3
PWHL,239,0,VAN,MIN,4,4,Grace Zumwinkle,F,MIN,Emerance Maschmeyer,VAN,3127.0,43.0,-24.605263,52.2,28.1,Slap,3
PWHL,239,0,VAN,MIN,4,4,Taylor Heise,F,MIN,Emerance Maschmeyer,VAN,3166.0,62.666667,17.447368,31.6,33.5,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Kelly Pannek,F,MIN,Emerance Maschmeyer,VAN,3467.0,71.0,26.692982,32.2,56.0,Wrist,3
PWHL,239,0,VAN,MIN,5,5,Dominique Petrie,F,MIN,Emerance Maschmeyer,VAN,3530.0,79.333333,6.710526,11.8,34.8,Tip,3
PWHL,239,0,VAN,MIN,5,5,Britta Curl-Salemme,F,MIN,Emerance Maschmeyer,VAN,3583.0,55.0,8.798246,35.1,14.5,Snap,3
PWHL,239,0,VAN,MIN,5,5,Abby Hustler,F,MIN,Emerance Maschmeyer,VAN,3597.0,53.666667,-15.657895,38.6,23.9,Wrist,3
PWHL,240,0,NY,SEA,5,5,Alex Carpenter,F,SEA,Kayle Osborne,NY,68.0,55.333333,17.149123,37.8,27.0,Wrist,1
PWHL,240,0,NY,SEA,5,5,Anne Cherkowski,F,NY,Hannah Murphy,SEA,154.0,31.0,26.692982,63.8,24.7,Snap,1
PWHL,240,0,NY,SEA,5,5,Alex Carpenter,F,SEA,Kayle Osborne,NY,183.0,56.333333,-9.096491,33.9,15.6,Wrist,1
PWHL,240,0,NY,SEA,4,4,Micah Zandee-Hart,D,NY,Hannah Murphy,SEA,257.0,43.0,-21.921053,51.0,25.5,Wrist,1
PWHL,240,0,NY,SEA,4,4,Cayla Barnes,D,SEA,Kayle Osborne,NY,297.0,51.0,11.482456,39.7,16.8,Wrist,1
PWHL,240,1,NY,SEA,4,5,Danielle Serdachny,F,SEA,Kayle Osborne,NY,333.0,66.0,16.850877,28.5,36.2,Snap,1
PWHL,240,0,NY,SEA,5,5,Casey O'Brien,F,NY,Hannah Murphy,SEA,360.0,80.0,0.745614,9.0,4.7,Snap,1
PWHL,240,0,NY,SEA,5,5,Anne Cherkowski,F,NY,Hannah Murphy,SEA,417.0,29.0,15.657895,62.0,14.6,Snap,1
PWHL,240,0,NY,SEA,5,5,Savannah Norcross,F,NY,Hannah Murphy,SEA,430.0,72.333333,-3.429825,17.0,11.6,Wrist,1
PWHL,240,0,NY,SEA,5,5,Emily Brown,D,SEA,Kayle Osborne,NY,530.0,53.0,-29.675439,46.7,39.5,Wrist,1
PWHL,240,0,NY,SEA,5,5,Julia Gosling,F,SEA,Kayle Osborne,NY,553.0,71.0,-30.868421,35.7,59.8,Slap,1
PWHL,240,0,NY,SEA,5,3,Anne Cherkowski,F,NY,Hannah Murphy,SEA,733.0,43.0,29.078947,54.4,32.3,Slap,1
PWHL,240,0,NY,SEA,5,3,Kristin O'Neill,F,NY,Hannah Murphy,SEA,783.0,38.666667,1.04386,50.3,1.2,Tip,1
PWHL,240,0,NY,SEA,5,3,Jaime Bourbonnais,D,NY,Hannah Murphy,SEA,867.0,31.0,-10.289474,58.9,10.1,Default,1
PWHL,240,0,NY,SEA,5,3,Kristin O'Neill,F,NY,Hannah Murphy,SEA,876.0,49.333333,0.149123,39.7,0.2,Wrist,1
PWHL,240,0,NY,SEA,5,3,Taylor Girard,F,NY,Hannah Murphy,SEA,907.0,79.666667,-12.973684,16.0,54.3,Backhand,1
PWHL,240,0,NY,SEA,5,3,Kristin O'Neill,F,NY,Hannah Murphy,SEA,917.0,79.666667,-2.535088,9.7,15.2,Wrist,1
PWHL,240,0,NY,SEA,5,3,Kristin O'Neill,F,NY,Hannah Murphy,SEA,922.0,76.666667,-2.535088,12.6,11.6,Snap,1
PWHL,240,0,NY,SEA,5,3,Kristýna Kaltounková,F,NY,Hannah Murphy,SEA,956.0,40.0,-23.710526,54.4,25.8,Wrist,1
PWHL,240,0,NY,SEA,5,3,Sarah Fillier,F,NY,Hannah Murphy,SEA,967.0,38.666667,14.763158,52.5,16.3,Wrist,1
PWHL,240,0,NY,SEA,5,3,Maja Nylen Persson,D,NY,Hannah Murphy,SEA,983.0,49.0,26.692982,48.1,33.7,Wrist,1
PWHL,240,0,NY,SEA,5,4,Sarah Fillier,F,NY,Hannah Murphy,SEA,986.0,74.0,20.131579,25.1,53.3,Default,1
PWHL,240,0,NY,SEA,5,4,Anna Wilgren,D,SEA,Kayle Osborne,NY,1029.0,77.0,3.429825,12.5,16.0,Wrist,1
PWHL,240,0,NY,SEA,5,4,Maja Nylen Persson,D,NY,Hannah Murphy,SEA,1059.0,60.666667,-21.622807,35.6,37.3,Snap,1
PWHL,240,0,NY,SEA,5,4,Maja Nylen Persson,D,NY,Hannah Murphy,SEA,1078.0,70.0,-15.657895,24.6,39.5,Slap,1
PWHL,240,0,NY,SEA,5,4,Mikyla Grant-Mentis,F,SEA,Kayle Osborne,NY,1082.0,81.0,-1.342105,8.1,9.5,Slap,1
PWHL,240,1,NY,SEA,5,4,Casey O'Brien,F,NY,Hannah Murphy,SEA,1103.0,65.333333,-21.026316,31.7,41.6,Snap,1
PWHL,240,0,NY,SEA,5,4,Natalie Snodgrass,F,SEA,Kayle Osborne,NY,1166.0,73.0,-17.149123,23.5,47.0,Slap,1
PWHL,240,1,NY,SEA,5,4,Mikyla Grant-Mentis,F,SEA,Kayle Osborne,NY,1168.0,79.0,2.236842,10.2,12.6,Slap,1
PWHL,240,0,NY,SEA,5,4,Jaime Bourbonnais,D,NY,Hannah Murphy,SEA,1198.0,35.666667,27.289474,59.9,27.1,Wrist,1
PWHL,240,0,NY,SEA,5,4,Kristin O'Neill,F,NY,Hannah Murphy,SEA,1215.0,66.666667,20.429825,30.3,42.5,Snap,2
PWHL,240,0,NY,SEA,5,5,Hilary Knight,F,SEA,Kayle Osborne,NY,1564.0,71.0,-13.27193,22.4,36.4,Snap,2
PWHL,240,0,NY,SEA,5,5,Maja Nylen Persson,D,NY,Hannah Murphy,SEA,1597.0,56.0,-15.359649,36.4,25.0,Snap,2
PWHL,240,0,NY,SEA,5,5,Kayla Vespa,F,NY,Hannah Murphy,SEA,1628.0,71.0,-15.95614,24.1,41.6,Default,2
PWHL,240,0,NY,SEA,4,5,Alex Carpenter,F,SEA,Kayle Osborne,NY,1717.0,72.333333,8.201754,18.6,26.2,Backhand,2
PWHL,240,0,NY,SEA,4,5,Anna Wilgren,D,SEA,Kayle Osborne,NY,1750.0,61.666667,-20.131579,33.9,36.4,Wrist,2
PWHL,240,0,NY,SEA,5,5,Megan Carter,D,SEA,Kayle Osborne,NY,1796.0,27.333333,29.675439,68.4,25.7,Snap,2
PWHL,240,0,NY,SEA,5,5,Mikyla Grant-Mentis,F,SEA,Kayle Osborne,NY,1823.0,67.666667,0.447368,21.3,1.2,Tip,2
PWHL,240,0,NY,SEA,5,5,Julia Gosling,F,SEA,Kayle Osborne,NY,1858.0,60.666667,-24.605263,37.5,41.0,Wrist,2
PWHL,240,0,NY,SEA,5,4,Kristin O'Neill,F,NY,Hannah Murphy,SEA,1973.0,73.666667,8.5,17.5,29.0,Wrist,2
PWHL,240,1,NY,SEA,5,5,Casey O'Brien,F,NY,Hannah Murphy,SEA,1981.0,73.0,-13.27193,20.8,39.7,Snap,2
PWHL,240,0,NY,SEA,5,5,Maddi Wheeler,F,NY,Hannah Murphy,SEA,2199.0,69.333333,-10.289474,22.2,27.6,Wrist,2
PWHL,240,0,NY,SEA,5,5,Elle Hartje,F,NY,Hannah Murphy,SEA,2290.0,58.333333,19.236842,36.2,32.1,Snap,2
PWHL,240,0,NY,SEA,5,5,Kristýna Kaltounková,F,NY,Hannah Murphy,SEA,2311.0,73.0,15.657895,22.4,44.4,Wrist,2
PWHL,240,0,NY,SEA,5,5,Sarah Fillier,F,NY,Hannah Murphy,SEA,2337.0,79.666667,-0.447368,9.3,2.7,Backhand,2
PWHL,240,0,NY,SEA,5,5,Julia Gosling,F,SEA,Kayle Osborne,NY,2362.0,79.0,2.833333,10.4,15.8,Wrist,2
PWHL,240,0,NY,SEA,5,5,Cayla Barnes,D,SEA,Kayle Osborne,NY,2364.0,81.666667,-2.236842,7.7,17.0,Wrist,2
PWHL,240,0,NY,SEA,5,5,Hilary Knight,F,SEA,Kayle Osborne,NY,2372.0,78.333333,1.342105,10.8,7.2,Snap,2
PWHL,240,0,NY,SEA,5,5,Cayla Barnes,D,SEA,Kayle Osborne,NY,2373.0,78.0,-13.868421,17.7,51.6,Snap,2
PWHL,240,0,NY,SEA,5,5,Megan Carter,D,SEA,Kayle Osborne,NY,2398.0,29.0,-21.921053,63.9,20.1,Wrist,2
PWHL,240,0,NY,SEA,5,5,Taylor Girard,F,NY,Hannah Murphy,SEA,2444.0,64.0,14.166667,28.7,29.5,Wrist,3
PWHL,240,1,NY,SEA,5,5,Lexie Adzija,F,SEA,Kayle Osborne,NY,2507.0,69.666667,-4.324561,19.8,12.6,Snap,3
PWHL,240,0,NY,SEA,5,5,Savannah Norcross,F,NY,Hannah Murphy,SEA,2561.0,79.666667,-8.201754,12.4,41.3,Snap,3
PWHL,240,0,NY,SEA,5,5,Hilary Knight,F,SEA,Kayle Osborne,NY,2616.0,46.0,-1.640351,43.0,2.2,Snap,3
PWHL,240,0,NY,SEA,5,5,Cayla Barnes,D,SEA,Kayle Osborne,NY,2721.0,69.0,-2.535088,20.2,7.2,Wrist,3
PWHL,240,0,NY,SEA,4,5,Julia Gosling,F,SEA,Kayle Osborne,NY,2893.0,31.0,-34.447368,67.5,30.7,Wrist,3
PWHL,240,1,NY,SEA,5,5,Maddi Wheeler,F,NY,Hannah Murphy,SEA,2973.0,67.666667,-5.815789,22.1,15.2,Default,3
PWHL,240,0,NY,SEA,5,5,Micah Zandee-Hart,D,NY,Hannah Murphy,SEA,2999.0,27.333333,6.412281,62.0,5.9,Wrist,3
PWHL,240,0,NY,SEA,5,5,Kristýna Kaltounková,F,NY,Hannah Murphy,SEA,3014.0,53.666667,-1.938596,35.4,3.1,Wrist,3
PWHL,240,0,NY,SEA,5,5,Hilary Knight,F,SEA,Kayle Osborne,NY,3073.0,63.666667,22.815789,34.1,42.0,Wrist,3
PWHL,240,0,NY,SEA,5,4,Kristýna Kaltounková,F,NY,Hannah Murphy,SEA,3139.0,84.0,1.342105,5.2,15.0,Tip,3
PWHL,240,0,NY,SEA,5,4,Anne Cherkowski,F,NY,Hannah Murphy,SEA,3178.0,79.0,-10.885965,14.8,47.4,Backhand,3
PWHL,240,0,NY,SEA,5,4,Maddi Wheeler,F,NY,Hannah Murphy,SEA,3194.0,57.0,-13.868421,34.9,23.4,Wrist,3
PWHL,240,0,NY,SEA,5,5,Alex Carpenter,F,SEA,Kayle Osborne,NY,3224.0,73.0,3.131579,16.3,11.1,Backhand,3
PWHL,240,0,NY,SEA,5,4,Sarah Fillier,F,NY,Hannah Murphy,SEA,3364.0,73.0,-4.921053,16.7,17.1,Wrist,3
PWHL,240,0,NY,SEA,5,4,Jaime Bourbonnais,D,NY,Hannah Murphy,SEA,3398.0,37.0,15.657895,54.3,16.8,Wrist,3
PWHL,240,1,NY,SEA,5,5,Casey O'Brien,F,NY,Hannah Murphy,SEA,3400.0,71.0,-13.27193,22.4,36.4,Default,3
PWHL,240,0,NY,SEA,5,5,Megan Carter,D,SEA,Kayle Osborne,NY,3462.0,27.666667,-27.885965,67.4,24.4,Wrist,3
PWHL,240,0,NY,SEA,5,5,Anna Wilgren,D,SEA,Kayle Osborne,NY,3528.0,32.0,-35.640351,67.2,32.0,Wrist,3
PWHL,240,0,NY,SEA,5,5,Hannah Bilka,F,SEA,Kayle Osborne,NY,3560.0,52.0,16.850877,40.7,24.5,Wrist,3
PWHL,240,0,NY,SEA,5,5,Julia Gosling,F,SEA,Kayle Osborne,NY,3570.0,66.0,18.640351,29.6,39.0,Wrist,3
PWHL,240,0,NY,SEA,5,5,Cayla Barnes,D,SEA,Kayle Osborne,NY,3597.0,88.0,-10.289474,10.3,84.4,Wrist,3
PWHL,241,0,TOR,MIN,4,5,Mae Batherson,D,MIN,Elaine Chuli,TOR,186.0,35.0,-20.131579,57.6,20.4,Wrist,1
PWHL,241,0,TOR,MIN,4,5,Lee Stecklein,D,MIN,Elaine Chuli,TOR,247.0,39.666667,-9.692982,50.3,11.1,Snap,1
PWHL,241,1,TOR,MIN,5,5,Daryl Watts,F,TOR,Nicole Hensley,MIN,295.0,75.0,-4.622807,14.7,18.3,Backhand,1
PWHL,241,0,TOR,MIN,5,5,Maggie Connors,F,TOR,Nicole Hensley,MIN,341.0,55.333333,13.27193,36.2,21.5,Wrist,1
PWHL,241,0,TOR,MIN,5,5,Denisa Křížová,F,MIN,Elaine Chuli,TOR,384.0,83.0,8.201754,10.2,53.8,Snap,1
PWHL,241,0,TOR,MIN,5,5,Dominique Petrie,F,MIN,Elaine Chuli,TOR,385.0,82.0,3.429825,7.8,26.1,Snap,1
PWHL,241,0,TOR,MIN,5,5,Mae Batherson,D,MIN,Elaine Chuli,TOR,386.0,35.0,-34.149123,63.9,32.3,Slap,1
PWHL,241,1,TOR,MIN,5,5,Katy Knoll,F,MIN,Elaine Chuli,TOR,390.0,86.333333,4.324561,5.1,58.3,Snap,1
PWHL,241,0,TOR,MIN,5,5,Kendall Cooper,D,MIN,Elaine Chuli,TOR,394.0,56.0,-5.517544,33.5,9.5,Wrist,1
PWHL,241,0,TOR,MIN,5,5,Emma Maltais,F,TOR,Nicole Hensley,MIN,425.0,84.333333,5.517544,7.2,49.8,Snap,1
PWHL,241,0,TOR,MIN,5,5,Kendall Coyne Schofield,F,MIN,Elaine Chuli,TOR,520.0,79.666667,4.324561,10.3,24.9,Snap,1
PWHL,241,0,TOR,MIN,4,5,Britta Curl-Salemme,F,MIN,Elaine Chuli,TOR,666.0,84.666667,4.324561,6.1,44.9,Snap,1
PWHL,241,0,TOR,MIN,5,5,Ella Shelton,D,TOR,Nicole Hensley,MIN,701.0,71.0,-21.622807,28.1,50.2,Snap,1
PWHL,241,0,TOR,MIN,5,5,Ella Shelton,D,TOR,Nicole Hensley,MIN,741.0,69.333333,-12.973684,23.6,33.4,Wrist,1
PWHL,241,0,TOR,MIN,5,5,Kelly Pannek,F,MIN,Elaine Chuli,TOR,762.0,65.0,-7.903509,25.3,18.2,Snap,1
PWHL,241,1,TOR,MIN,5,5,Britta Curl-Salemme,F,MIN,Elaine Chuli,TOR,779.0,85.0,-20.131579,20.5,78.8,Snap,1
PWHL,241,0,TOR,MIN,5,5,Peyton Anderson,F,MIN,Elaine Chuli,TOR,841.0,64.0,5.517544,25.6,12.4,Snap,1
PWHL,241,0,TOR,MIN,5,4,Kali Flanagan,D,TOR,Nicole Hensley,MIN,996.0,43.0,-12.377193,47.6,15.1,Slap,1
PWHL,241,0,TOR,MIN,5,5,Savannah Harmon,D,TOR,Nicole Hensley,MIN,1014.0,66.666667,13.868421,26.3,31.8,Snap,1
PWHL,241,0,TOR,MIN,5,5,Jessica Kondas,D,TOR,Nicole Hensley,MIN,1132.0,64.0,-38.026316,45.5,56.7,Wrist,1
PWHL,241,0,TOR,MIN,5,5,Natalie Spooner,F,TOR,Nicole Hensley,MIN,1170.0,80.333333,-0.745614,8.7,4.9,Snap,1
PWHL,241,0,TOR,MIN,5,5,Emma Gentry,F,TOR,Nicole Hensley,MIN,1316.0,82.0,5.517544,8.9,38.2,Snap,2
PWHL,241,0,TOR,MIN,5,5,Clara Van Wieren,F,TOR,Nicole Hensley,MIN,1345.0,69.333333,-0.149123,19.7,0.4,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Blayre Turnbull,F,TOR,Nicole Hensley,MIN,1400.0,57.0,5.815789,32.5,10.3,Snap,2
PWHL,241,0,TOR,MIN,5,5,Natalie Spooner,F,TOR,Nicole Hensley,MIN,1452.0,52.666667,-4.026316,36.6,6.3,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Claire Dalton,F,TOR,Nicole Hensley,MIN,1490.0,64.0,26.394737,36.4,46.6,Snap,2
PWHL,241,0,TOR,MIN,5,5,Sara Hjalmarsson,F,TOR,Nicole Hensley,MIN,1521.0,59.666667,-28.780702,41.1,44.5,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Klára Hymlárová,F,MIN,Elaine Chuli,TOR,1663.0,53.666667,10.885965,37.0,17.1,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Britta Curl-Salemme,F,MIN,Elaine Chuli,TOR,1706.0,65.666667,-4.026316,23.7,9.8,Snap,2
PWHL,241,1,TOR,MIN,5,5,Grace Zumwinkle,F,MIN,Elaine Chuli,TOR,1918.0,55.0,-10.885965,35.7,17.8,Slap,2
PWHL,241,0,TOR,MIN,5,5,Emma Woods,F,TOR,Nicole Hensley,MIN,2012.0,64.0,13.868421,28.6,29.0,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Jessica Kondas,D,TOR,Nicole Hensley,MIN,2040.0,34.666667,-11.184211,55.5,11.6,Wrist,2
PWHL,241,0,TOR,MIN,5,5,Jesse Compher,F,TOR,Nicole Hensley,MIN,2106.0,75.666667,-9.394737,16.3,35.2,Snap,2
PWHL,241,0,TOR,MIN,5,5,Taylor Heise,F,MIN,Elaine Chuli,TOR,2314.0,72.666667,-13.27193,21.0,39.1,Snap,2
PWHL,241,0,TOR,MIN,5,5,Dominique Petrie,F,MIN,Elaine Chuli,TOR,2380.0,62.0,-7.008772,27.9,14.6,Wrist,2
PWHL,241,1,TOR,MIN,5,5,Kendall Coyne Schofield,F,MIN,Elaine Chuli,TOR,2394.0,83.0,2.833333,6.6,25.3,Backhand,2
PWHL,241,0,TOR,MIN,5,5,Daryl Watts,F,TOR,Nicole Hensley,MIN,2425.0,83.0,-36.833333,37.3,80.7,Wrist,3
PWHL,241,0,TOR,MIN,5,5,Kiara Zanon,F,TOR,Nicole Hensley,MIN,2448.0,67.666667,-23.710526,31.9,48.0,Wrist,3
PWHL,241,0,TOR,MIN,5,5,Natalie Spooner,F,TOR,Nicole Hensley,MIN,2720.0,81.666667,24.307018,25.4,73.2,Snap,3
PWHL,241,0,TOR,MIN,5,5,Lee Stecklein,D,MIN,Raygan Kirk,TOR,2754.0,75.666667,17.149123,21.7,52.1,Backhand,3
PWHL,241,0,TOR,MIN,5,5,Abby Hustler,F,MIN,Raygan Kirk,TOR,2889.0,77.0,-1.640351,12.1,7.8,Backhand,3
PWHL,241,0,TOR,MIN,5,5,Savannah Harmon,D,TOR,Nicole Hensley,MIN,2922.0,59.333333,-3.429825,29.9,6.6,Wrist,3
